name,parent,concept_name,source,standard_semantic_hierarchy
Blankbooks merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Books, sales or receipt, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Cards, greeting, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Cartridge toner merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Cellophane tape merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Commercial stationery supplies merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Computer paper supplies merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Desk accessories, office, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Envelopes merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
File cards and folders merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Filler paper, looseleaf, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Folders, file, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Forms, paper (e.g., business, office, sales), merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Gift wrapping paper merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Greeting cards merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Gummed tapes, cellophane, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Ink, writing, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Inked ribbons merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Inks, pastes, and solvents, office, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Looseleaf binders merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Manifold business forms merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Marking devices merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Notebooks merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Office supplies (except furniture, machines) merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Paper, office (e.g., printer, copier), merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Pencils merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Pens, writing, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Photo albums merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Photocopy supplies merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Postcards merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Printing paper (except bulk) merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Receipt books merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Ribbons, inked, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Rubber stamps merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Sales books merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Scrapbooks merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Social stationery merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Stationery supplies merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Tapes, cellophane, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Toner cartridges merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Typewriter paper merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Writing paper (except bulk) merchant wholesalers,Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Bags, paper and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Boxes, paperboard and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Cardboard products merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Cartons, paper and paperboard, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Closures, paper and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Containers, paper and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Converted paper (except stationery and office supplies) merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Corrugated paper merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Crates, paperboard and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Cups, paper and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Diapers, disposable, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Dishes, paper and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Disposable plastics products (e.g., boxes, cups, cutlery, dishes, sanitary food containers) merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Eating utensils, disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Egg cartons, paper and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Facial tissue merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Fiber cans and drums merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Filter papers merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Foam plastic trays merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Gummed tapes (except cellophane) merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Industrial supplies, disposable plastics, paper, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Knives, disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Napkins, paper, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Paper (except office supplies, printing paper, stationery, writing paper) merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Paper bags merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Paper towels merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Paperboard and paperboard products (except office supplies) merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Personal sanitary paper products merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Plastics bags merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Plastics foam products, disposable (except packaging, packing), merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Pressed and molded pulp goods (e.g., egg cartons, shipping supplies) merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Sacks, paper, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Sanitary food containers (e.g., disposable plastics, paper, paperboard) merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Sanitary paper products merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Shipping supplies, paper and disposable plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Shopping bags, paper and plastics, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Tableware, disposable, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Tissue paper, toilet and facial, merchant wholesalers",Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Toilet tissue merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Waxed paper merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Wrapping paper (except gift wrap) merchant wholesalers,Industrial and Personal Service Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Antibiotics merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Antiseptics merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Bacteriological medicines merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Bandages (except surgical) merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Beauty preparations merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Beauty supplies merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Biologicals and allied products merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Blades, razor, merchant wholesalers",Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Blood derivatives merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Blood plasma merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Botanical drugs and herbs merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Botanicals merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Colognes merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Cosmetics merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Dental care preparations merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Dentifrices merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Deodorants, personal, merchant wholesalers",Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Dermatological medicines merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Diagnostic reagents merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Diagnostics, in-vitro and in-vivo, merchant wholesalers",Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Dietary supplements merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Drug proprietaries merchant wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers ,Index Description,2022 NAICS,Yes
